mutete	m u t e t e
mutetema	m u t e t e m a
mutetenherwa	m u t e t e n h e r w a
mutetwa	m u t e t w a
muteuro	m u t e u r o
mutevedzi	m u t e ʋ e d͡z i
mutevhe	m u t e v e
muteyo	m u t e j o
mutezo	m u t e z o
muthanga	m u t h a ŋɡ a
muti	m u t i
mutika	m u t i k a
mutikane	m u t i k a n e
mutindi	m u t i nd i
mutindo	m u t i nd o
mutiringisi	m u t i r i ŋɡ i s i
mutisi	m u t i s i
mutiti	m u t i t i
mutitinini	m u t i t i n i n i
mutito	m u t i t o
mutiza	m u t i z a
mutize	m u t i z e
mutizhe	m u t i ʒ e
muto	m u t o
mutobo	m u t o b o
mutobvi	m u t o b͡v i
mutobvu	m u t o b͡v u
mutobwe	m u t o b w e
mutodi	m u t o d i
mutohwa	m u t o h w a
mutohwe	m u t o h w e
mutohwechuru	m u t o h w e t͡ʃ u r u
mutoko	m u t o k o
mutola	m u t o l a
mutolilo	m u t o l i l o
mutolo	m u t o l o
mutomba	m u t o mb a
mutombe	m u t o mb e
mutombi	m u t o mb i
mutombo	m u t o mb o
mutombora	m u t o mb o r a
mutombototo	m u t o mb o t o t o
mutombwe	m u t o mb w e
mutome	m u t o m e
mutomo	m u t o m o
mutona	m u t o n a
mutondazuva	m u t o nd a z u ʋ a
mutonde	m u t o nd e
mutondi	m u t o nd i
mutondo	m u t o nd o
mutondochuru	m u t o nd o t͡ʃ u r u
mutondokatura	m u t o nd o k a t u r a
mutondoshuru	m u t o nd o ʃ u r u
mutondosvi	m u t o nd o sʷ i
mutondwe	m u t o nd w e
mutongerwa	m u t o ŋɡ e r w a
mutongi	m u t o ŋɡ i
mutongo	m u t o ŋɡ o
mutongore	m u t o ŋɡ o r e
mutongoreya	m u t o ŋɡ o r e j a
mutongori	m u t o ŋɡ o r i
mutongoro	m u t o ŋɡ o r o
mutongotowa	m u t o ŋɡ o t o w a
mutonhoro	m u t o n h o r o
mutono	m u t o n o
mutonono	m u t o n o n o
mutonzi	m u t o nz i
mutora	m u t o r a
mutorashanga	m u t o r a ʃ a ŋɡ a
mutore	m u t o r e
mutoro	m u t o r o
mutororo	m u t o r o r o
mutorwa	m u t o r w a
mutota	m u t o t a
mutoti	m u t o t i
mutotova	m u t o t o ʋ a
mutowa	m u t o w a
mutowo	m u t o w o
mutsa	m u t͡s a
mutsago	m u t͡s a ɡ o
mutsaira	m u t͡s a i r a
mutsakara	m u t͡s a k a r a
mutsakatidze	m u t͡s a k a t i d͡z e
mutsakwani	m u t͡s a k w a n i
mutsambati	m u t͡s a mb a t i
mutsambatsi	m u t͡s a mb a t͡s i
mutsamvi	m u t͡s a mʷ i
mutsango	m u t͡s a ŋɡ o
mutsanzvabere	m u t͡s a nzʷ a b e r e
mutsaratsara	m u t͡s a r a t͡s a r a
mutsare	m u t͡s a r e
mutsari	m u t͡s a r i
mutsaru	m u t͡s a r u
mutsatsa	m u t͡s a t͡s a
mutsau	m u t͡s a u
mutsauko	m u t͡s a u k o
mutsawashe	m u t͡s a w a ʃ e
mutsazanisi	m u t͡s a z a n i s i
mutsedza	m u t͡s e d͡z a
mutsena	m u t͡s e n a
mutsendo	m u t͡s e nd o
mutsere	m u t͡s e r e
mutseti	m u t͡s e t i
mutsetse	m u t͡s e t͡s e
mutseyekwa	m u t͡s e j e k w a
mutsi	m u t͡s i
mutsigwa	m u t͡s i ɡ w a
mutsikanzou	m u t͡s i k a nz o u
mutsikwa	m u t͡s i k w a
mutsimba	m u t͡s i mb a
mutsinda	m u t͡s i nd a
mutsindira	m u t͡s i nd i r a
mutsindo	m u t͡s i nd o
mutsinyo	m u t͡s i ɲ o
mutsinze	m u t͡s i nz e
mutsinzi	m u t͡s i nz i
mutsipa	m u t͡s i p a
mutsira	m u t͡s i r a
mutsiwemvura	m u t͡s i w e mʷ u r a
mutsonzowa	m u t͡s o nz o w a
mutsora	m u t͡s o r a
mutsotsova	m u t͡s o t͡s o ʋ a
mutsubvu	m u t͡s u b͡v u
mutsumbuku	m u t͡s u mb u k u
mutsunga	m u t͡s u ŋɡ a
mutsuwiko	m u t͡s u w i k o
mutsvairo	m u t͡sʷ a i r o
mutsvaka	m u t͡sʷ a k a
mutsvanga	m u t͡sʷ a ŋɡ a
mutsvangwa	m u t͡sʷ a ŋɡ w a
mutsvanzva	m u t͡sʷ a nzʷ a
mutsvene	m u t͡sʷ e n e
mutsvera	m u t͡sʷ e r a
mutsvikiti	m u t͡sʷ i k i t i
mutsvikitirwa	m u t͡sʷ i k i t i r w a
mutsvirikiti	m u t͡sʷ i r i k i t i
mutsvitsva	m u t͡sʷ i t͡sʷ a
mutsvoritoto	m u t͡sʷ o r i t o t o
mutsvoritsvoto	m u t͡sʷ o r i t͡sʷ o t o
mutswa	m u t͡s w a
mutswairo	m u t͡s w a i r o
mutswari	m u t͡s w a r i
mutswatswari	m u t͡s w a t͡s w a r i
mutswi	m u t͡s w i
mutswiri	m u t͡s w i r i
mutubuki	m u t u b u k i
mutuda	m u t u d a
mutudza	m u t u d͡z a
mutuhwa	m u t u h w a
mutuke	m u t u k e
mutukudzi	m u t u k u d͡z i
mutukuta	m u t u k u t a
mutukutu	m u t u k u t u
mutukutupasi	m u t u k u t u p a s i
mutuma	m u t u m a
mutumba	m u t u mb a
mutumbe	m u t u mb e
mutumbi	m u t u mb i
mutumbu	m u t u mb u
mutumbuka	m u t u mb u k a
mutume	m u t u m e
mutumwa	m u t u m w a
mutuna	m u t u n a
mutunami	m u t u n a m i
mutunda	m u t u nd a
mutundo	m u t u nd o
mutundu	m u t u nd u
mutunduru	m u t u nd u r u
mutune	m u t u n e
mutunga	m u t u ŋɡ a
mutungahove	m u t u ŋɡ a h o ʋ e
mutungambera	m u t u ŋɡ a mb e r a
mutungamiri	m u t u ŋɡ a m i r i
mutunge	m u t u ŋɡ e
mutungirano	m u t u ŋɡ i r a n o
mutungiranwa	m u t u ŋɡ i r a n w a
mutunguru	m u t u ŋɡ u r u
mutungwazi	m u t u ŋɡ w a z i
mutunhu	m u t u n h u
mutunza	m u t u nz a
mutunzi	m u t u nz i
mutupa	m u t u p a
mutupo	m u t u p o
mutura	m u t u r a
muturika	m u t u r i k a
mutusva	m u t u sʷ a
mututa	m u t u t a
mutute	m u t u t e
mututo	m u t u t o
mututu	m u t u t u
mutuvi	m u t u ʋ i
mutuwa	m u t u w a
mutuzva	m u t u zʷ a
mutwaro	m u t w a r o
mutwe	m u t w e
mutwezu	m u t w e z u
mutwi	m u t w i
mutwira	m u t w i r a
mutyairi	m u t j a i r i
mutyambizi	m u t j a mb i z i
mutyi	m u t j i
mutyora	m u t j o r a
muumbi	m u u mb i
muunga	m u u ŋɡ a
muunzika	m u u nz i k a
muunzikwa	m u u nz i k w a
muura	m u u r a
muurayi	m u u r a j i
muururo	m u u r u r o
muusha	m u u ʃ a
muushi	m u u ʃ i
muuya	m u u j a
muuyi	m u u j i
muuyu	m u u j u
muva	m u ʋ a
muvaki	m u ʋ a k i
muvakidzani	m u ʋ a k i d͡z a n i
muvandu	m u ʋ a nd u
muvanga	m u ʋ a ŋɡ a
muvangi	m u ʋ a ŋɡ i
muvangwa	m u ʋ a ŋɡ w a
muvara	m u ʋ a r a
muvaranyina	m u ʋ a r a ɲ i n a
muvare	m u ʋ a r e
muvengahonye	m u ʋ e ŋɡ a h o ɲ e
muvengi	m u ʋ e ŋɡ i
muveuri	m u ʋ e u r i
muvezeramhanga	m u ʋ e z e r a m̤ a ŋɡ a
muvezi	m u ʋ e z i
muvha	m u v a
muvheneka	m u v e n e k a
muvheti	m u v e t i
muvhimi	m u v i m i
muvhu	m u v u
muvhumati	m u v u m a t i
muvhuro	m u v u r o
muvingi	m u ʋ i ŋɡ i
muviri	m u ʋ i r i
muvirigo	m u ʋ i r i ɡ o
muvirimi	m u ʋ i r i m i
muvuki	m u ʋ u k i
muvumbi	m u ʋ u mb i
muvusi	m u ʋ u s i
muvuso	m u ʋ u s o
muvuvudzi	m u ʋ u ʋ u d͡z i
muwale	m u w a l e
muwamba	m u w a mb a
muwandi	m u w a nd i
muwanguzi	m u w a ŋɡ u z i
muwani	m u w a n i
muware	m u w a r e
muwawa	m u w a w a
muwendo	m u w e nd o
muweruza	m u w e r u z a
muwingi	m u w i ŋɡ i
muwirowiro	m u w i r o w i r o
muwishi	m u w i ʃ i
muwokeri	m u w o k e r i
muwonde	m u w o nd e
muwongi	m u w o ŋɡ i
muwumbi	m u w u mb i
muwusha	m u w u ʃ a
muwuyu	m u w u j u
muyama	m u j a m a
muyamba	m u j a mb a
muyambe	m u j a mb e
muyambi	m u j a mb i
muyambo	m u j a mb o
muyambobira	m u j a mb o b i r a
muyambombira	m u j a mb o mb i r a
muyambomuta	m u j a mb o m u t a
muyambonhara	m u j a mb o n h a r a
muyambonyina	m u j a mb o ɲ i n a
muyambutsi	m u j a mb u t͡s i
muyedzi	m u j e d͡z i
muyedzo	m u j e d͡z o
muyenzi	m u j e nz i
muyera	m u j e r a
muyeramwaka	m u j e r a m w a k a
muyeranhambo	m u j e r a n h a mb o
muyerero	m u j e r e r o
muyeruza	m u j e r u z a
muyimbi	m u j i mb i
muyira	m u j i r a
muza	m u z a
muzadzi	m u z a d͡z i
muzambi	m u z a mb i
muzambia	m u z a mb i a
muzamhindo	m u z a m̤ i nd o
muzamwese	m u z a m w e s e
muzanda	m u z a nd a
muzanegumi	m u z a n e ɡ u m i
muzanehwaro	m u z a n e h w a r o
muzangaza	m u z a ŋɡ a z a
muzarabani	m u z a r a b a n i
muzaramhanga	m u z a r a m̤ a ŋɡ a
muzari	m u z a r i
muzasedimbu	m u z a s e d i mb u
muzaya	m u z a j a
muzaza	m u z a z a
muzazati	m u z a z a t i
muzeki	m u z e k i
muzembe	m u z e mb e
muzenda	m u z e nd a
muzendami	m u z e nd a m i
muzengo	m u z e ŋɡ o
muzenza	m u z e nz a
muzera	m u z e r a
muzeredzwa	m u z e r e d͡z w a
muzerengi	m u z e r e ŋɡ i
muzeze	m u z e z e
muzhanje	m u ʒ a nd͡ʒ e
muzhazhi	m u ʒ a ʒ i
muzhinga	m u ʒ i ŋɡ a
muzhingi	m u ʒ i ŋɡ i
muzhinyu	m u ʒ i ɲ u
muzhozho	m u ʒ o ʒ o
muzhumwi	m u ʒ u m w i
muzimba	m u z i mb a
muzimbabwe	m u z i mb a b w e
muzinda	m u z i nd a
muzindo	m u z i nd o
muzinga	m u z i ŋɡ a
muzingo	m u z i ŋɡ o
muzira	m u z i r a
muziro	m u z i r o
muzite	m u z i t e
muzivi	m u z i ʋ i
muzodzwa	m u z o d͡z w a
muzondo	m u z o nd o
muzongoza	m u z o ŋɡ o z a
muzorewa	m u z o r e w a
muzukuru	m u z u k u r u
muzunga	m u z u ŋɡ a
muzungu	m u z u ŋɡ u
muzura	m u z u r a
muzurumbu	m u z u r u mb u
muzuva	m u z u ʋ a
muzuwe	m u z u w e
muzvambarara	m u zʷ a mb a r a r a
muzvaratsvuku	m u zʷ a r a t͡sʷ u k u
muzvcazi	m u zʷ a z i
muzvezve	m u zʷ e zʷ e
muzvidzidzo	m u zʷ i d͡z i d͡z o
muzviito	m u zʷ i i t o
muzvina	m u zʷ i n a
muzvinabamba	m u zʷ i n a b a mb a
muzvinabhizinisi	m u zʷ i n a b̤ i z i n i s i
muzvinapembe	m u zʷ i n a p e mb e
mvale	mʷ a l e
mvana	mʷ a n a
mvandara	mʷ a nd a r a
mveko	mʷ e k o
mvemvi	mʷ e mʷ i
mvenge	mʷ e ŋɡ e
mveni	mʷ e n i
mvimba	mʷ i mb a
mvududu	mʷ u d u d u
mvuku	mʷ u k u
mvuma	mʷ u m a
mvumbi	mʷ u mb i
mvumi	mʷ u m i
mvumo	mʷ u m o
mvunda	mʷ u nd a
mvundura	mʷ u nd u r a
mvungu	mʷ u ŋɡ u
mvura	mʷ u r a
mvurachena	mʷ u r a t͡ʃ e n a
mvuramavi	mʷ u r a m a ʋ i
mvurwi	mʷ u r w i
mvuti	mʷ u t i
mvuto	mʷ u t o
mvuu	mʷ u u
mwadhi	m w a d̤ i
mwaisowa	m w a i s o w a
mwaka	m w a k a
mwakutunga	m w a k u t u ŋɡ a
mwakutuya	m w a k u t u j a
mwalala	m w a l a l a
mwale	m w a l e
mwalu	m w a l u
mwambabvu	m w a mb a b͡v u
mwambi	m w a mb i
mwambo	m w a mb o
mwami	m w a m i
mwamuna	m w a m u n a
mwana	m w a n a
mwanaka	m w a n a k a
mwanakomana	m w a n a k o m a n a
mwanasikana	m w a n a s i k a n a
mwanda	m w a nd a
mwandabvu	m w a nd a b͡v u
mwandala	m w a nd a l a
mwandamo	m w a nd a m o
mwandani	m w a nd a n i
mwandiki	m w a nd i k i
mwando	m w a nd o
mwandu	m w a nd u
mwandzani	m w a nd z a n i
mwanga	m w a ŋɡ a
mwango	m w a ŋɡ o
mwani	m w a n i
mwanja	m w a nd͡ʒ a
mwanji	m w a nd͡ʒ i
mwankole	m w a n k o l e
mwanya	m w a ɲ a
mwanza	m w a nz a
mwanze	m w a nz e
mwanzi	m w a nz i
mwari	m w a r i
mwasa	m w a s a
mwasha	m w a ʃ a
mwashita	m w a ʃ i t a
mwata	m w a t a
mwaula	m w a u l a
mwaura	m w a u r a
mwayera	m w a j e r a
mwazha	m w a ʒ a
mwazi	m w a z i
mwedzi	m w e d͡z i
mwela	m w e l a
mwema	m w e m a
mwena	m w e n a
mwenda	m w e nd a
mwendaenda	m w e nd a e nd a
mwendamberi	m w e nd a mb e r i
mwendi	m w e nd i
mwendo	m w e nd o
mwene	m w e n e
mwenemo	m w e n e m o
mwenemutapa	m w e n e m u t a p a
mwenezi	m w e n e z i
mwenga	m w e ŋɡ a
mwenge	m w e ŋɡ e
mweni	m w e n i
mwenje	m w e nd͡ʒ e
mwenye	m w e ɲ e
mwenyi	m w e ɲ i
mwenyu	m w e ɲ u
mwenza	m w e nz a
mwenzanhoka	m w e nz a n h o k a
mwenzanhuka	m w e nz a n h u k a
mwenze	m w e nz e
mwenzi	m w e nz i
mwenzo	m w e nz o
mwera	m w e r a
mweri	m w e r i
mwero	m w e r o
mweru	m w e r u
mwete	m w e t e
mweya	m w e j a
mwimbi	m w i mb i
mwinya	m w i ɲ a
mwinzi	m w i nz i
mwiri	m w i r i
mwisa	m w i s a
mwisi	m w i s i
mwonga	m w o ŋɡ a
mwongo	m w o ŋɡ o
mwoyo	m w o j o
mzansi	m z a n s i
mzaramo	m z a r a m o
mzembi	m z e mb i
mzwimbi	m z w i mb i
na	n a
naani	n a a n i
nababa	n a b a b a
nachipo	n a t͡ʃ i p o
nadia	n a d i a
nadzo	n a d͡z o
nafaanra	n a f a a n r a
nafanan	n a f a n a n
nafusi	n a f u s i
nagombe	n a ɡ o mb e
nahumi	n a h u m i
naija	n a i d͡ʒ a
naijeriya	n a i d͡ʒ e r i j a
nairi	n a i r i
nairobi	n a i r o b i
naka	n a k a
nakai	n a k a i
nakambe	n a k a mb e
nakhochevhani	n a k h o t͡ʃ e v a n i
nako	n a k o
naledi	n a l e d i
nam	n a m
nama	n a m a
namasendeke	n a m a s e nd e k e
namate	n a m a t e
namba	n a mb a
nambya	n a mb j a
namfumu	n a m f u m u
namibhiya	n a m i b̤ i j a
namibia	n a m i b i a
namwanga	n a m w a ŋɡ a
nanazi	n a n a z i
nancy	n a n j
nande	n a nd e
nandi	n a nd i
nane	n a n e
nanga	n a ŋɡ a
nangawa	n a ŋɡ a w a
nangazira	n a ŋɡ a z i r a
nani	n a n i
nanya	n a ɲ a
nanyaku	n a ɲ a k u
nanyama	n a ɲ a m a
nanyamu	n a ɲ a m u
napo	n a p o
narayan	n a r a j a n
naruhito	n a r u h i t o
naruwade	n a r u w a d e
nassau	n a s s a u
natal	n a t a l
natali	n a t a l i
natefo	n a t e f o
national	n a t i o n a l
nations	n a t i o n s
natitingou	n a t i t i ŋɡ o u
natsai	n a t͡s a i
naujaat	n a u d͡ʒ a a t
naujaati	n a u d͡ʒ a a t i
nauru	n a u r u
nawdm	n a w d m
naye	n a j e
nayizhe	n a j i ʒ e
naypyidaw	n a j p j i d a w
nchenje	n t͡ʃ e nd͡ʒ e
nchinga	n t͡ʃ i ŋɡ a
nda	nd a
ndaa	nd a a
ndabaningi	nd a b a n i ŋɡ i
ndabezinhle	nd a b e z i n h l e
ndabezitha	nd a b e z i t h a
ndaizivei	nd a i z i ʋ e i
ndali	nd a l i
ndama	nd a m a
ndambi	nd a mb i
ndamo	nd a m o
ndandalire	nd a nd a l i r e
ndandani	nd a nd a n i
ndandarika	nd a nd a r i k a
ndandazi	nd a nd a z i
ndandira	nd a nd i r a
ndandisa	nd a nd i s a
ndanga	nd a ŋɡ a
ndangana	nd a ŋɡ a n a
ndangariro	nd a ŋɡ a r i r o
ndani	nd a n i
ndanji	nd a nd͡ʒ i
ndara	nd a r a
ndarama	nd a r a m a
ndaramo	nd a r a m o
ndarira	nd a r i r a
ndau	nd a u
ndebele	nd e b e l e
ndebvu	nd e b͡v u
ndedzekero	nd e d͡z e k e r o
ndege	nd e ɡ e
ndela	nd e l a
ndemara	nd e m a r a
ndemedzo	nd e m e d͡z o
ndemera	nd e m e r a
ndemeredzi	nd e m e r e d͡z i
ndemo	nd e m o
ndenga	nd e ŋɡ a
ndenge	nd e ŋɡ e
ndhawu	nd h a w u
ndichiri	nd i t͡ʃ i r i
ndihwirinze	nd i h w i r i nz e
ndiko	nd i k o
ndima	nd i m a
ndimene	nd i m e n e
ndiminyina	nd i m i ɲ i n a
ndimu	nd i m u
ndinde	nd i nd e
ndingoveni	nd i ŋɡ o ʋ e n i
ndira	nd i r a
ndiro	nd i r o
ndjamba	nd d͡ʒ a mb a
ndjambi	nd d͡ʒ a mb i
ndjimi	nd d͡ʒ i m i
ndodzi	nd o d͡z i
ndoma	nd o m a
ndombale	nd o mb a l e
ndombele	nd o mb e l e
ndombola	nd o mb o l a
ndomene	nd o m e n e
ndonda	nd o nd a
ndondo	nd o nd o
ndondoro	nd o nd o r o
ndonga	nd o ŋɡ a
ndongwe	nd o ŋɡ w e
ndoola	nd o o l a
ndoro	nd o r o
ndove	nd o ʋ e
ndovi	nd o ʋ i
ndowa	nd o w a
ndowera	nd o w e r a
ndua	nd u a
ndudzo	nd u d͡z o
ndugu	nd u ɡ u
nduku	nd u k u
nduma	nd u m a
ndunda	nd u nd a
ndundo	nd u nd o
ndundu	nd u nd u
ndunduma	nd u nd u m a
ndunga	nd u ŋɡ a
ndunge	nd u ŋɡ e
ndungu	nd u ŋɡ u
nduni	nd u n i
nduramo	nd u r a m o
nduru	nd u r u
ndururani	nd u r u r a n i
nduvi	nd u ʋ i
nduwanyina	nd u w a ɲ i n a
ndwandwe	nd w a nd w e
ndwari	nd w a r i
ndyangu	nd j a ŋɡ u
ndyara	nd j a r a
ndzawu	nd z a w u
ndzhaka	nd ʒ a k a
ndzhawu	nd ʒ a w u
ndzowe	nd z o w e
ne	n e
nebwoni	n e b w o n i
nechimuti	n e t͡ʃ i m u t i
nechinanga	n e t͡ʃ i n a ŋɡ a
nechipeperabesu	n e t͡ʃ i p e p e r a b e s u
nechipeperahuma	n e t͡ʃ i p e p e r a h u m a
nechokudya	n e t͡ʃ o k u d j a
nedoro	n e d o r o
nedzimwe	n e d͡z i m w e
nefesh	n e f e ʃ
nefosi	n e f o s i
neganje	n e ɡ a nd͡ʒ e
negavi	n e ɡ a ʋ i
negonde	n e ɡ o nd e
negonya	n e ɡ o ɲ a
negota	n e ɡ o t a
neguungano	n e ɡ u u ŋɡ a n o
nehanda	n e h a nd a
nehemiha	n e h e m i h a
nehor	n e h o r
nehoreka	n e h o r e k a
nehukama	n e h u k a m a
nehumba	n e h u mb a
nehuyo	n e h u j o
neimwe	n e i m w e
neina	n e i n a
nekati	n e k a t i
nekuda	n e k u d a
nekuona	n e k u o n a
nekutarisa	n e k u t a r i s a
nekutesvera	n e k u t e sʷ e r a
nelson	n e l s o n
nelspruit	n e l s p r u i t
nemaipe	n e m a i p e
nemambure	n e m a mb u r e
nemaruru	n e m a r u r u
nemashoko	n e m a ʃ o k o
nemateru	n e m a t e r u
nematunhu	n e m a t u n h u
nemauya	n e m a u j a
nemavi	n e m a ʋ i
nembiri	n e mb i r i
nembo	n e mb o
nembungano	n e mb u ŋɡ a n o
nemhepobesu	n e m̤ e p o b e s u
nemombe	n e m o mb e
nemukono	n e m u k o n o
nemutsi	n e m u t͡s i
nemutswi	n e m u t͡s w i
nemvura	n e mʷ u r a
nena	n e n a
nene	n e n e
nenera	n e n e r a
nenga	n e ŋɡ a
nengo	n e ŋɡ o
nenguke	n e ŋɡ u k e
nenguva	n e ŋɡ u ʋ a
nenhanga	n e n h a ŋɡ a
nenhanhatu	n e n h a n h a t u
nenhatu	n e n h a t u
nenhumbu	n e n h u mb u
nenhungo	n e n h u ŋɡ o
nenhururwa	n e n h u r u r w a
neno	n e n o
nenomwe	n e n o m w e
nenyanga	n e ɲ a ŋɡ a
nenyika	n e ɲ i k a
nenzeve	n e nz e ʋ e
nenzira	n e nz i r a
nepal	n e p a l
neparu	n e p a r u
nepauya	n e p a u j a
nepavi	n e p a ʋ i
nepfumbamwe	n e p͡f u mb a m w e
nerimwe	n e r i m w e
nerunda	n e r u nd a
nerupfunde	n e r u p͡f u nd e
nerupiri	n e r u p i r i
nesconset	n e s o n s e t
nesere	n e s e r e
neshamba	n e ʃ a mb a
neshanu	n e ʃ a n u
nestl	n e s t l
netherlands	n e t h e r l a nd s
nevagari	n e ʋ a ɡ a r i
nevis	n e ʋ i s
new	n e w
newcastle	n e w a s t l e
newe	n e w e
newton	n e w t o n
nezuro	n e z u r o
ng	ŋɡ
ngaanyakatiswe	ŋɡ a a ɲ a k a t i s w e
ngala	ŋɡ a l a
ngaluka	ŋɡ a l u k a
ngamala	ŋɡ a m a l a
ngambi	ŋɡ a mb i
ngana	ŋɡ a n a
nganga	ŋɡ a ŋɡ a
ngani	ŋɡ a n i
nganjo	ŋɡ a nd͡ʒ o
ngano	ŋɡ a n o
nganonyorwa	ŋɡ a n o ɲ o r w a
ngaound	ŋɡ a o u nd
ngara	ŋɡ a r a
ngarava	ŋɡ a r a ʋ a
ngarikuni	ŋɡ a r i k u n i
ngarluma	ŋɡ a r l u m a
ngarwe	ŋɡ a r w e
ngava	ŋɡ a ʋ a
ngavi	ŋɡ a ʋ i
ngazi	ŋɡ a z i
ngbaka	ŋɡ b a k a
ngende	ŋɡ e nd e
ngengo	ŋɡ e ŋɡ o
ngerulmud	ŋɡ e r u l m u d
ngetani	ŋɡ e t a n i
ngezi	ŋɡ e z i
nghamera	ŋɡ h a m e r a
nghamula	ŋɡ h a m u l a
ngidi	ŋɡ i d i
ngiemboon	ŋɡ i e mb o o n
ngirozi	ŋɡ i r o z i
ngochani	ŋɡ o t͡ʃ a n i
ngochanikadzi	ŋɡ o t͡ʃ a n i k a d͡z i
ngochanirume	ŋɡ o t͡ʃ a n i r u m e
ngoda	ŋɡ o d a
ngode	ŋɡ o d e
ngoi	ŋɡ o i
ngoma	ŋɡ o m a
ngomani	ŋɡ o m a n i
ngombo	ŋɡ o mb o
ngome	ŋɡ o m e
ngomwa	ŋɡ o m w a
ngona	ŋɡ o n a
ngonde	ŋɡ o nd e
ngondoma	ŋɡ o nd o m a
ngongolo	ŋɡ o ŋɡ o l o
ngongoni	ŋɡ o ŋɡ o n i
ngoni	ŋɡ o n i
ngonono	ŋɡ o n o n o
ngoro	ŋɡ o r o
ngoromera	ŋɡ o r o m e r a
ngorongo	ŋɡ o r o ŋɡ o
ngosha	ŋɡ o ʃ a
ngoshe	ŋɡ o ʃ e
ngoshi	ŋɡ o ʃ i
ngote	ŋɡ o t e
ngoto	ŋɡ o t o
ngoyo	ŋɡ o j o
ngozi	ŋɡ o z i
ngqondo	ŋɡ o nd o
ngugama	ŋɡ u ɡ a m a
ngulu	ŋɡ u l u
ngumi	ŋɡ u m i
nguna	ŋɡ u n a
ngundu	ŋɡ u nd u
nguni	ŋɡ u n i
nguno	ŋɡ u n o
ngunu	ŋɡ u n u
ngunzi	ŋɡ u nz i
nguo	ŋɡ u o
ngura	ŋɡ u r a
nguri	ŋɡ u r i
nguru	ŋɡ u r u
ngururu	ŋɡ u r u r u
nguruve	ŋɡ u r u ʋ e
ngutu	ŋɡ u t u
nguva	ŋɡ u ʋ a
nguvandinde	ŋɡ u ʋ a nd i nd e
nguvu	ŋɡ u ʋ u
nguwani	ŋɡ u w a n i
nguwi	ŋɡ u w i
nguwo	ŋɡ u w o
nguzu	ŋɡ u z u
ngwachi	ŋɡ w a t͡ʃ i
ngwale	ŋɡ w a l e
ngwangwalati	ŋɡ w a ŋɡ w a l a t i
ngwanja	ŋɡ w a nd͡ʒ a
ngwarati	ŋɡ w a r a t i
ngwari	ŋɡ w a r i
ngwazi	ŋɡ w a z i
ngwena	ŋɡ w e n a
ngwere	ŋɡ w e r e
ngwerewere	ŋɡ w e r e w e r e
ngweti	ŋɡ w e t i
ngwewewe	ŋɡ w e w e w e
ngwindi	ŋɡ w i nd i
ngwiva	ŋɡ w i ʋ a
nh	n h
nhabvu	n h a b͡v u
nhacha	n h a t͡ʃ a
nhachi	n h a t͡ʃ i
nhaka	n h a k a
nhakaniso	n h a k a n i s o
nhakiwa	n h a k i w a
nhamba	n h a mb a
nhambi	n h a mb i
nhambo	n h a mb o
nhambwa	n h a mb w a
nhambwe	n h a mb w e
nhamo	n h a m o
nhandara	n h a nd a r a
nhandare	n h a nd a r e
nhandi	n h a nd i
nhando	n h a nd o
nhaneca	n h a n e a
nhanga	n h a ŋɡ a
nhangande	n h a ŋɡ a nd e
nhango	n h a ŋɡ o
nhangwa	n h a ŋɡ w a
nhanhatu	n h a n h a t u
nhanho	n h a n h o
nhano	n h a n o
nhanzva	n h a nzʷ a
nhanzvi	n h a nzʷ i
nhapi	n h a p i
nhapwa	n h a p w a
nhara	n h a r a
nharadada	n h a r a d a d a
nharadondwe	n h a r a d o nd w e
nharamutonda	n h a r a m u t o nd a
nharangani	n h a r a ŋɡ a n i
nharara	n h a r a r a
nharaunda	n h a r a u nd a
nharavanzi	n h a r a ʋ a nz i
nharawanzi	n h a r a w a nz i
nhare	n h a r e
nharemado	n h a r e m a d o
nhareyamado	n h a r e j a m a d o
nhari	n h a r i
nharira	n h a r i r a
nharire	n h a r i r e
nharo	n h a r o
nharu	n h a r u
nhasi	n h a s i
nhata	n h a t a
nhatu	n h a t u
nhau	n h a u
nhauro	n h a u r o
nhaurwa	n h a u r w a
nhava	n h a ʋ a
nhavani	n h a ʋ a n i
nhawani	n h a w a n i
nhawara	n h a w a r a
nhawararo	n h a w a r a r o
nhedzi	n h e d͡z i
nhegodzivo	n h e ɡ o d͡z i ʋ o
nhekairi	n h e k a i r i
nhekairo	n h e k a i r o
nhekwe	n h e k w e
nhema	n h e m a
nhemachena	n h e m a t͡ʃ e n a
nhemba	n h e mb a
nhembe	n h e mb e
nhenda	n h e nd a
nhendamudusa	n h e nd a m u d u s a
nhendamututsa	n h e nd a m u t u t͡s a
nhendashure	n h e nd a ʃ u r e
nhende	n h e nd e
nhenge	n h e ŋɡ e
nhengedzwa	n h e ŋɡ e d͡z w a
nhengeni	n h e ŋɡ e n i
nhengo	n h e ŋɡ o
nhengodzivo	n h e ŋɡ o d͡z i ʋ o
nhengopfunha	n h e ŋɡ o p͡f u n h a
nhengu	n h e ŋɡ u
nhenha	n h e n h a
nhenzi	n h e nz i
nhera	n h e r a
nhere	n h e r e
nherera	n h e r e r a
nhesa	n h e s a
nhesva	n h e sʷ a
nhetembo	n h e t e mb o
nhetemwa	n h e t e m w a
nhevedzwa	n h e ʋ e d͡z w a
nheyedzano	n h e j e d͡z a n o
nheyo	n h e j o
